7001;10001;Le Plan-de-Clavel;1
7001;20001;L'Allamanaz;0
7001;20002;Ayez;0
7001;20003;La Ville;0
7001;20004;Daillon;0
7001;20005;Chant_;0
7002;10001;Antey-Saint-Andrè;1
7002;10002;Buisson;0
7002;20001;Cerian-Epaillon;0
7002;20002;Chaillin;0
7002;20003;Chissin;0
7002;20004;Fiernaz;0
7002;20005;Liex;0
7002;20006;Lillaz;0
7002;20007;Lod;0
7002;20008;Navillod;0
7002;20012;Villettaz;0
7002;20013;Villaggio Turistico C.-Nuarsaz;0
7002;24611;Poutaz;0
7002;24909;Noussan;0
7003;10001;Aosta;1
7003;10002;Arpuilles;0
7003;10003;Excenex;0
7003;10004;Porossan;0
7003;20001;Cache;0
7003;20002;Champailler;0
7003;20004;Laravoire;0
7003;20005;Seyssinod;0
7003;20006;Vignole;0
7004;10001;Arnad;1
7004;10002;Echallod;0
7004;20001;Vacheres;0
7004;20002;Bonavesse;0
7004;30001;Zona produttiva;0
7005;10001;Arvier;1
7005;20002;La Ravoire;0
7005;20003;Mecosse;0
7005;20004;Planaval;0
7005;20005;Rochefort;0
7005;24901;Grand Haury;0
7006;10001;Avise;1
7006;10002;Cerellaz;0
7006;10003;Runaz;0
7006;20001;Charbonniere;0
7007;10001;Antagnod;1
7007;10002;Champoluc-Champlan;0
7007;10004;Lignod;0
7007;10005;Magneaz-Palouettaz;0
7007;10006;Periasc;0
7007;10007;Saint Jacques;0
7007;20001;Bisous;0
7007;20004;Frachey;0
7007;20005;Mandriou;0
7007;20006;Pallenc;0
7007;20007;Pilaz;0
7007;20008;Corbet;0
7007;20112;Mascognaz;0
7007;20113;Cuneaz;0
7007;20114;Rovinal;0
7008;10001;Aymavilles;1
7008;10002;Ozein;0
7008;20001;Pondel;0
7008;20002;Poyaz;0
7008;20003;Vieyes;0
7009;10001;Bard;1
7010;10001;Plan-de-Veyne;1
7010;10002;Les Dzovennoz;0
7010;20001;Les Balmes;0
7010;20002;Chez-Les-Merloz;0
7010;20003;Le Vianoz;0
7010;20004;Le Moulin;0
7010;20005;Perquis;0
7011;10001;Grand Brissogne;1
7011;10002;Neyran-Etabloz;0
7011;20001;Bruchet;0
7011;20003;Luin;0
7011;20004;Pallù;0
7011;23102;Les Iles;0
7012;10001;Arcesaz;0
7012;10002;Brusson;1
7012;10003;Extrepieraz;0
7012;10004;Vollon;0
7012;20001;Curien;0
7012;20002;Escarra;0
7012;20003;Estoul;0
7012;20004;Fenilliaz;0
7012;20005;Graines;0
7013;10002;Quincod;1
7013;10003;Tilly;0
7013;20001;Allesaz;0
7013;20005;Corliod;0
7013;20006;Maè;0
7013;20007;Plesod;0
7013;20008;Ruvere;0
7013;20009;Tollegnaz;0
7013;20011;Orbeillaz;0
7013;24710;Arbaz;0
7014;10002;Villa-Nabian;1
7014;20001;Abaz;0
7014;20002;Isollaz;0
7014;20003;Sizan;0
7014;20004;Targnod;0
7014;20006;Chataignere-Viran;0
