81001;10001;Alcamo;1
81001;20001;Fico;0
81001;24901;San Bartolomeo;0
81001;24902;Gaia;0
81002;10001;Bruca;0
81002;10002;Buseto Palizzolo;1
81002;10004;Cittˆ Povera;0
81002;10005;Fazio;0
81002;20002;Case Pollina;0
81002;20003;Case Sciuto;0
81002;20004;Case Scuderi;0
81002;20005;Luziano;0
81002;20006;Passo Casale;0
81003;10001;Calatafimi;1
81003;10002;Sasi;0
81003;20001;Contrada Castello;0
81003;20003;Tre Croci;0
81003;20004;Contrada Carabona;0
81003;24302;Stazione di Alcamo Diramazione;0
81003;30001;Fegotto;0
81004;10001;Campobello di Mazara;1
81004;10002;Granitola Torretta;0
81004;10003;Tre Fontane;0
81004;20001;Kartibubbo;0
81005;10001;Balata di Baida;0
81005;10002;Castellammare del Golfo;1
81005;10003;Scopello;0
81005;20001;"Villaggio ""Sporting""";0
81005;20005;"Borgo ""Castellazzo""";0
81005;20006;"Case ""Castellazzo""";0
81005;20007;"Case ""Trappeto""";0
81005;20011;"Case ""Di Girolamo""";0
81005;20012;"Case ""Scardina""";0
81005;20013;Villaggio degli Ulivi;0
81005;20014;"Case "" Guidaloca""";0
81005;20015;"Case ""Buffa""";0
81005;24902;"Case ""Castello di Baida""";0
81005;24903;"Case ""Ciauli""";0
81005;24904;"Case ""Tropea""";0
81005;24908;"Case ""Boscia""";0
81005;24909;"Case ""Fiordilino""";0
81005;24910;"Case ""Di Bartolo""";0
81006;10001;Castelvetrano;1
81006;10002;Marinella;0
81006;10003;Triscina;0
81006;20002;Contrada Stella;0
81006;24903;La Fenice;0
81006;30001;Zona Commerciale e Industriale;0
81007;10001;Custonaci;1
81007;10002;Purgatorio;0
81007;20001;Baglio Messina I;0
81007;20002;Baglio Messina II;0
81007;20003;Baglio Mogli Belle;0
81007;20004;Cornino;0
81007;20005;Lentina;0
81007;20006;Piano Alastre;0
81007;20007;Scurati;0
81007;20008;Frassino;0
81007;20009;Purgatorio II;0
81007;20010;Baglio Vultaggio;0
81007;24908;Viscari;0
81008;10001;Ballata;0
81008;10002;Casa Santa;0
81008;10003;Crocefissello;0
81008;10004;Erice;1
81008;10005;Napola;0
81008;10006;Pizzolungo;0
81008;10007;Rigaletta;0
81008;10008;Torretta;0
81008;20001;Adragna;0
81008;20002;Baglio Rizzo;0
81008;20003;Lenzi;0
81008;20005;Specchia;0
81008;20006;Lenzi Sottano;0
81008;22704;Quartana;0
81009;10001;Favignana;1
81009;10002;Levanzo;0
81009;10003;Marettimo;0
81009;20001;Balate;0
81009;20003;Corso;0
81009;20004;Pozzo Ponente;0
81009;20005;Quattro Vanelle;0
81009;24906;Cala Grande;0
81009;24907;Punta Fanfalo;0
81010;10001;Nuova Gibellina;1
81011;10001;Ciavolo;0
81011;10002;Marsala;1
81011;20001;Bongiorno;0
81011;20002;Case Ciaci-Bilelli;0
81011;20004;Case Puleo;0
81011;20007;Di Girolamo;0
81011;20008;Magghiu;0
81011;20009;Marchittati;0
81011;20010;Niuri;0
81011;20011;Parrinello;0
81011;20012;Piscitello;0
81011;20014;Rattaloro;0
81011;20022;Zichichi;0
81011;20023;Saline San Teodoro;0
81011;20024;Palermo;0
81011;20025;Sant'Anna Prima;0
81011;24913;Posidonie;0
81011;24915;Tritoni;0
81011;24917;Villaggio Greco;0
81011;24920;Villaggio San Teodoro;0
81012;10001;Borgata Costiera;0
81012;10002;Mazara del Vallo;1
81012;10003;Mazara II;0
81012;20001;Archi;0
81012;20002;Terrenove;0
81012;20004;Ponte-Carmine;0
81012;20005;Serroni;0
81012;20006;Santa Maria;0
81012;20007;Catumbuleo;0
81013;10001;Dattilo;0
81013;10002;Nubia;0
81013;10003;Paceco;1
81013;20001;Culcasi;0
81013;20002;Dattilo Soprano;0
81013;20003;Marino;0
81013;20004;Murana;0
81013;20005;Pecoreria;0
81013;20006;Specchia;0
81013;20007;Verderame;0
81013;20008;Castellazzo;0
81014;10001;Bugeber;0
81014;10002;Campobello;0
81014;10003;Kamma;0
81014;10004;Madonna delle Grazie;0
81014;10005;Pantelleria;1
81014;10006;Scauri;0
81014;10007;Siba-Roncone;0
81014;20002;Buccuram di Sopra;0
81014;20003;Contrada Venedise;0
81014;20004;Cufurˆ;0
81014;20005;Gadir;0
81014;20006;Garitte Karuscia;0
81014;20008;Khaddiuggia;0
81014;20009;Khamma Fuori;0
81014;20011;Mordomo;0
81014;20012;Penna;0
